x,y,total_user_count
96,97,217
96,98,3768
96,99,4866
96,100,2545
96,101,1170
96,102,1335
96,103,920
96,104,1308
96,105,1922
96,106,1372
96,107,856
96,108,939
96,109,902
96,110,557
96,111,722
96,112,362
96,113,1244
96,114,497
96,115,102
96,116,44
96,117,224
96,118,36
96,119,4
96,120,1
96,121,25
96,122,18
96,123,39
96,124,30
96,125,3
96,126,14
96,127,325
96,128,311
96,129,76
96,130,35
96,131,48
96,132,259
96,133,103
96,134,80
96,135,69
96,136,110
96,137,316
96,138,72
96,139,65
96,140,10
96,141,6
96,142,6
96,144,15
96,145,59
96,146,46
96,147,45
96,148,199
96,149,98
96,150,137
96,151,68
96,152,359
96,153,403
96,154,7
96,155,2
96,157,3
96,158,3
96,159,2
96,160,22
96,161,24
96,162,2
96,163,12
96,164,6
96,165,2
96,167,2
96,168,4
96,169,1
96,171,3
96,172,3
96,173,55
96,174,185
96,175,108
96,176,49
96,177,21
96,178,27
96,179,51
96,180,13
96,182,1
96,183,2
96,184,26
96,185,46
96,186,6
96,187,3
96,188,7
96,189,164
96,190,15
96,191,13
96,192,3
96,193,2
96,194,29
96,195,15
96,196,3
96,197,2
96,200,5
97,1,2
97,2,2
97,3,6
97,4,2
97,5,1
97,19,2
97,21,3
97,22,1
97,26,8
97,27,32
97,28,117
97,29,175
97,30,108
97,31,41
97,32,12
97,33,21
97,34,47
97,35,53
97,36,38
97,37,9
97,38,2
97,41,1
97,47,3
97,48,13
97,49,2
97,52,30
97,53,82
97,54,158
97,55,174
97,56,52
97,57,1
97,58,1
97,60,1
97,62,2
97,63,1
97,70,2
97,71,109
97,72,86
97,73,16
97,77,2
97,78,3
97,79,451
97,80,764
97,81,652
97,82,258
97,83,4
97,84,5
97,85,3
97,86,9
97,87,30
97,88,233
97,89,1044
97,90,622
97,91,317
97,92,499
97,93,438
97,94,128
97,95,18
97,96,5
97,97,7
97,98,71
97,99,462
97,100,3382
97,101,1690
97,102,731
97,103,539
97,104,534
97,105,1525
97,106,622
97,107,1923
97,108,682
97,109,15
97,111,11
97,112,3
97,113,35
97,114,372
97,115,648
97,116,648
97,117,157
97,118,9
97,124,19
97,125,34
97,126,36
97,127,69
97,128,117
97,129,352
97,130,103
97,131,85
97,132,118
97,133,274
97,134,77
97,135,19
97,136,262
97,137,289
97,138,13
97,139,3
97,140,1
97,141,4
97,142,8
97,143,27
97,144,6
97,145,1
97,146,8
97,147,1
97,148,7
97,149,122
97,150,171
97,151,214
97,152,306
97,153,785
97,154,35
97,155,6
97,156,3
97,157,1
97,158,1
97,159,1
97,161,1
97,162,2
97,163,3
97,164,1
97,166,1
97,167,1
97,169,4
97,170,7
97,171,13
97,172,49
97,173,69
97,174,1
97,176,1
97,178,2
97,179,4
97,180,24
97,181,6
97,183,23
97,184,54
97,185,10
97,187,1
97,188,1
97,189,88
97,190,48
97,191,2
97,192,2
97,193,18
97,194,3
97,195,1
97,196,5
97,197,1
97,198,7
97,199,14
97,200,37
98,1,5
98,2,1
98,20,1
98,26,4
98,27,9
98,28,15
98,29,68
98,30,77
98,31,103
98,32,47
98,33,13
98,35,10
98,36,5
98,37,1
98,45,1
98,46,15
98,47,8
98,48,16
98,53,1
98,54,28
98,55,153
98,56,127
98,57,17
98,63,1
98,69,1
98,70,2
98,71,4
98,72,108
98,73,216
98,74,25
98,75,2
98,76,1
98,77,4
98,78,2
98,79,6
98,80,893
98,81,133
98,82,108
98,83,6
98,84,3
98,85,2
98,86,2
98,87,3
98,88,26
98,89,379
98,90,71
98,91,331
98,92,372
98,93,300
98,94,255
98,95,14
98,96,9
98,97,7
98,98,3
98,99,15
98,100,114
98,101,1928
98,102,500
98,103,221
98,104,1056
98,105,715
98,106,563
98,107,196
98,108,11
98,109,2
98,113,3
98,114,1
98,115,10
98,116,288
98,117,337
98,118,3
98,119,1
98,122,1
98,124,1
98,125,1
98,126,6
98,127,11
98,128,28
98,129,31
98,130,274
98,131,161
98,132,20
98,133,1
98,134,4
98,135,11
98,136,258
98,137,44
98,138,28
98,139,1
98,140,3
98,141,1
98,142,7
98,143,19
98,144,1
98,148,2
98,149,3
98,150,12
98,151,27
98,152,24
98,153,641
98,154,58
98,155,13
98,156,14
98,157,7
98,158,1
98,161,3
98,162,2
98,164,1
98,169,5
98,170,41
98,171,48
98,172,8
98,175,1
98,177,1
98,178,2
98,180,15
98,181,8
98,182,2
98,183,59
98,184,110
98,186,1
98,187,3
98,188,7
98,189,35
98,190,65
98,191,1
98,193,12
98,194,6
98,195,4
98,196,22
98,197,23
98,198,6
98,199,5
98,200,5
99,1,7
99,2,1
99,17,1
99,19,1
99,22,1
99,25,1
99,26,1
99,27,5
99,28,5
99,29,34
99,30,41
99,31,38
99,32,117
99,33,48
99,34,24
99,36,1
99,37,1
99,44,1
99,46,25
99,47,20
99,53,1
99,54,2
99,55,3
99,56,69
99,57,155
99,58,71
99,59,10
99,61,2
99,62,2
99,64,7
99,65,4
99,66,2
99,68,5
99,69,12
99,70,18
99,71,117
99,72,106
99,73,141
99,74,197
99,75,81
99,76,53
99,77,2
99,78,4
99,79,10
99,80,1174
99,81,330
99,82,23
99,83,3
99,84,3
99,85,6
99,86,2
99,87,1
99,88,45
99,89,627
99,90,6
99,91,3
99,92,91
99,93,388
99,94,349
99,95,93
99,96,11
99,97,1
99,98,6
99,99,6
99,100,12
99,101,1454
99,102,1721
99,103,591
99,104,1039
99,105,673
99,106,164
99,107,6
99,108,4
99,109,2
99,112,5
99,114,1
99,115,1
99,116,178
99,117,553
99,118,141
99,119,3
99,120,1
99,128,8
99,129,42
99,130,76
99,131,255
99,132,135
99,133,4
99,134,22
99,135,76
99,136,282
99,137,2
99,138,9
99,139,34
99,140,35
99,141,38
99,142,8
99,143,31
99,144,16
99,146,1
99,148,2
99,149,3
99,150,20
99,151,16
99,152,19
99,153,31
99,154,596
99,155,23
99,156,32
99,157,47
99,158,11
99,159,1
99,161,1
99,162,2
99,163,7
99,165,1
99,166,1
99,167,13
99,168,9
99,169,44
99,170,47
99,171,11
99,172,1
99,173,5
99,174,1
99,175,2
99,179,3
99,180,11
99,181,1
99,182,50
99,183,156
99,184,47
99,185,3
99,186,4
99,187,5
99,188,31
99,189,83
99,190,74
99,191,4
99,192,20
99,193,16
99,194,16
99,195,15
99,196,6
99,197,3
99,198,2
99,200,7
100,1,1
100,10,1
100,27,3
100,28,2
100,29,86
100,30,31
100,32,4
100,33,29
100,34,131
100,35,4
100,37,2
100,38,1
100,46,21
100,47,18
100,49,1
100,55,1
100,56,4
100,57,68
100,58,77
100,59,57
100,60,2
100,64,1
100,65,6
100,66,3
100,67,4
100,68,5
100,71,6
100,72,34
100,73,54
100,74,25
100,75,148
100,76,154
100,77,82
100,78,19
100,79,91
100,80,667
100,81,761
100,82,52
100,83,4
100,84,1
100,85,2
100,86,3
100,87,2
100,88,132
100,89,845
100,90,3
100,93,67
100,94,340
100,95,54
100,96,9
100,97,2
100,98,2
100,99,1
100,100,7
100,101,11
100,102,2008
100,103,1813
100,104,1189
100,105,23
100,106,3
100,107,1
100,108,1
100,110,2
100,112,3
100,113,1
100,114,1
100,117,33
100,118,580
100,119,89
100,120,12
100,121,1
100,129,1
100,130,3
100,131,14
100,132,162
100,133,79
100,134,195
100,135,197
100,136,48
100,137,1
100,139,15
100,140,55
100,141,33
100,142,32
100,143,20
100,145,1
100,151,6
100,152,2
100,153,7
100,154,115
100,155,443
100,156,10
100,158,18
100,159,15
100,160,14
100,161,3
100,162,5
100,163,13
100,164,19
100,165,64
100,166,61
100,167,79
100,168,126
100,169,203
100,170,75
100,171,21
100,172,26
100,173,4
100,174,4
100,176,2
100,179,9
100,180,24
100,181,2
100,182,38
100,183,30
100,184,2
100,186,1
100,187,4
100,188,29
100,189,32
100,190,48
100,191,2
100,192,26
100,193,32
100,194,1
100,196,1
100,198,19
100,199,50
100,200,41
101,1,8
101,28,1
101,29,14
101,30,8
101,33,2
101,34,76
101,35,29
101,36,2
101,46,38
101,47,12
101,52,1
101,56,1
101,58,13
101,59,112
101,60,30
101,61,1
101,68,3
101,73,1
101,75,2
101,76,73
101,77,85
101,78,163
101,79,236
101,80,336
101,81,755
101,82,689
101,83,58
101,84,6
101,85,3
101,87,59
101,88,311
101,89,761
101,90,26
101,91,4
101,92,2
101,93,32
101,94,94
101,95,120
101,96,33
101,97,126
101,98,121
101,99,3
101,100,8
101,101,8
101,102,349
101,103,2869
101,104,856
101,105,298
101,106,2
101,107,2
101,108,2
101,112,2
101,115,5
101,116,2
101,117,13
101,118,90
101,119,628
101,120,119
101,121,1
101,125,1
101,126,1
101,129,1
101,132,39
101,133,184
101,134,687
101,135,151
101,136,3
101,137,2
101,138,4
101,139,2
101,140,8
101,141,108
101,142,23
101,152,4
101,153,9
101,154,8
101,155,313
101,156,206
101,157,9
101,158,6
101,159,1
101,160,11
101,161,33
101,162,20
101,163,26
101,164,22
101,165,84
101,166,74
101,167,17
101,168,4
101,169,5
101,170,31
101,171,61
101,172,41
101,173,22
101,174,36
101,175,85
101,176,107
101,177,23
101,178,17
101,179,35
101,180,21
101,181,21
101,182,12
101,183,19
101,184,75
101,185,7
101,186,3
101,187,48
101,188,92
101,189,61
101,190,310
101,191,154
101,192,132
101,193,70
101,194,98
101,195,68
101,196,89
101,197,64
101,198,40
101,199,7
101,200,15
102,1,3
102,28,4
102,29,2
102,35,32
102,36,44
102,37,1
102,46,63
102,47,9
102,52,2
102,59,1
102,60,12
102,61,48
102,62,30
102,64,3
102,65,2
102,66,1
102,67,1
102,68,3
102,71,1
102,78,5
102,79,18
102,80,40
102,81,358
102,82,484
102,83,672
102,84,57
102,85,10
102,86,10
102,87,229
102,88,668
102,89,253
102,90,207
102,91,114
102,92,10
102,93,3
102,94,31
102,95,127
102,96,298
102,97,345
102,98,254
102,99,11
102,100,16
102,101,74
102,102,1187
102,103,2448
102,104,1214
102,105,332
102,106,9
102,107,2
102,109,5
102,110,3
102,111,1
102,112,5
102,113,1
102,114,2
102,115,1
102,116,1
102,117,15
102,118,2
102,119,51
102,120,559
102,121,335
102,122,39
102,123,15
102,124,1
102,125,1
102,129,1
102,132,16
102,133,47
102,134,479
102,135,185
102,136,82
102,137,132
102,138,49
102,139,17
102,140,57
102,141,71
102,142,58
102,151,1
102,152,1
102,153,7
102,154,6
102,155,10
102,156,473
102,157,184
102,158,25
102,159,6
102,160,3
102,161,39
102,162,27
102,163,42
102,164,78
102,165,26
102,166,1
102,169,1
102,172,27
102,173,57
102,174,58
102,175,55
102,176,95
102,177,70
102,178,79
102,179,79
102,180,114
102,181,46
102,182,40
102,183,173
102,184,202
102,185,122
102,186,175
102,187,89
102,188,48
102,189,53
102,190,178
102,191,133
102,192,8
102,193,28
102,194,71
102,195,11
102,196,1
102,197,5
102,198,10
102,199,2
102,200,35
103,1,4
103,28,1
103,36,26
103,37,56
103,38,2
103,46,27
103,47,2
103,57,1
103,59,2
103,62,113
103,63,37
103,64,6
103,65,1
103,66,3
103,67,1
103,72,1
103,81,205
103,82,51
103,83,46
103,84,373
103,85,241
103,86,33
103,87,210
103,88,180
103,89,2
103,90,5
103,91,78
103,92,4
103,93,1
103,94,99
103,95,78
103,96,103
103,97,34
103,98,181
103,99,262
103,100,101
103,101,581
103,102,1991
103,103,1211
103,104,161
103,105,185
103,106,16
103,107,1
103,108,1
103,109,1
103,110,1
103,111,1
103,113,4
103,114,2
103,115,2
103,116,1
103,117,17
103,118,1
103,119,1
103,120,1
103,121,41
103,122,452
103,123,264
103,124,18
103,125,2
103,131,1
103,132,1
103,133,104
103,134,173
103,135,74
103,136,11
103,137,20
103,138,95
103,139,88
103,140,50
103,141,45
103,142,38
103,143,2
103,153,2
103,154,5
103,155,19
103,156,113
103,157,417
103,158,67
103,159,17
103,160,32
103,161,73
103,162,43
103,163,57
103,164,25
103,165,25
103,166,6
103,167,5
103,168,1
103,169,5
103,170,3
103,171,4
103,172,4
103,183,115
103,184,197
103,185,264
103,186,54
103,187,6
103,188,2
103,190,56
103,191,36
103,193,33
103,194,85
103,195,6
103,197,8
103,198,14
103,199,19
103,200,8
104,1,5
104,27,2
104,28,5
104,31,1
104,36,4
104,37,11
104,38,98
104,39,9
104,43,1
104,45,1
104,46,67
104,47,3
104,56,1
104,62,14
104,63,54
104,70,1
104,74,1
104,76,1
104,80,3
104,81,190
104,82,197
104,83,2
104,84,29
104,85,453
104,86,917
104,87,223
104,88,10
104,89,3
104,90,1
104,91,140
104,92,13
104,93,29
104,94,111
104,95,3
104,96,5
104,97,9
104,98,115
104,99,397
104,100,675
104,101,1568
104,102,2385
104,103,1900
104,104,192
104,105,199
104,106,22
104,107,1
104,108,1
104,113,1
104,114,5
104,115,5
104,116,10
104,117,15
104,123,326
104,124,200
104,125,3
104,130,1
104,132,1
104,133,99
104,134,215
104,135,4
104,136,4
104,142,88
104,143,64
104,148,1
104,149,1
104,151,1
104,152,3
104,153,6
104,154,56
104,155,89
104,156,196
104,157,435
104,158,3
104,159,32
104,160,19
104,161,6
104,162,3
104,163,11
104,164,12
104,165,26
104,166,19
104,167,9
104,168,2
104,169,3
104,171,1
104,173,1
104,174,1
104,178,1
104,181,2
104,182,3
104,183,42
104,184,116
104,185,79
104,186,1
104,187,1
104,189,1
104,190,49
104,192,41
104,193,60
104,194,130
104,196,7
104,197,6
104,198,8
104,199,16
105,1,3
105,15,1
105,38,9
105,39,90
105,40,30
105,46,12
105,54,1
105,62,3
105,63,58
105,64,12
105,72,1
105,76,1
105,80,2
105,81,6
105,82,272
105,83,7
105,84,3
105,85,4
105,86,619
105,87,366
105,88,47
105,89,143
105,90,114
105,91,197
105,92,289
105,93,152
105,94,88
105,95,2
105,96,3
105,97,5
105,98,101
105,99,815
105,100,1380
105,101,1915
105,102,3020
105,103,2379
105,104,33
105,105,26
105,106,23
105,107,4
105,108,5
105,109,12
105,110,13
105,112,2
105,113,3
105,115,6
105,116,15
105,119,1
105,123,1
105,124,276
105,125,290
105,126,137
105,127,5
105,128,4
105,129,1
105,133,12
105,134,158
105,135,137
105,136,8
105,142,12
105,143,102
105,144,24
105,145,2
105,146,6
105,147,7
105,148,3
105,149,15
105,150,72
105,151,72
105,152,70
105,153,69
105,154,133
105,155,90
105,156,295
105,157,156
105,158,3
105,159,3
105,160,1
105,161,2
105,162,9
105,163,3
105,164,4
105,165,7
105,166,8
105,167,16
105,168,10
105,169,3
105,170,3
105,171,2
105,172,1
105,173,2
105,174,1
105,177,2
105,178,2
105,180,16
105,181,43
105,182,68
105,183,16
105,184,8
105,185,64
105,186,2
105,189,1
105,190,112
105,191,2
105,192,40
105,193,2
105,194,4
105,195,3
105,196,15
105,197,44
105,198,30
106,1,2
106,29,1
106,30,7
106,35,1
106,40,24
106,41,28
106,42,9
106,46,4
106,47,2
106,54,1
106,63,8
106,64,75
106,65,23
106,70,2
106,72,1
106,74,1
106,76,1
106,77,1
106,78,1
106,80,1
106,81,2
106,82,36
106,83,139
106,84,1
106,85,1
106,86,9
106,87,770
106,88,244
106,89,8
106,90,1
106,92,1
106,93,3
106,94,83
106,95,7
106,96,5
106,97,156
106,98,587
106,99,960
106,100,579
106,101,313
106,102,578
106,103,1029
106,104,525
106,105,8
106,106,6
106,107,24
106,108,58
106,109,39
106,110,3
106,111,4
106,112,1
106,113,2
106,118,2
106,125,9
106,126,389
106,127,468
106,128,88
106,129,1
106,134,144
106,138,1
106,143,10
106,144,111
106,145,146
106,146,163
106,147,79
106,148,80
106,149,191
106,150,120
106,151,108
106,152,135
106,153,186
106,154,98
106,155,47
106,156,109
106,157,106
106,158,5
106,159,2
106,161,2
106,162,4
106,163,1
106,164,2
106,166,1
106,167,1
106,169,2
106,170,1
106,171,1
106,173,1
106,174,1
106,175,3
106,176,1
106,178,27
106,179,68
106,180,109
106,181,59
106,182,3
106,183,1
106,184,1
106,185,77
106,186,40
106,187,10
106,188,6
106,189,21
106,190,112
106,191,18
106,192,18
106,193,11
106,194,10
106,195,8
106,196,21
106,197,3
107,1,4
107,28,1
107,29,3
107,30,2
107,39,1
107,41,2
107,42,97
107,43,52
107,44,17
107,46,7
107,47,11
107,52,3
107,56,1
107,57,1
107,63,2
107,64,22
107,65,111
107,66,2
107,67,1
107,70,1
107,72,1
107,74,1
107,75,1
107,79,1
107,80,1
107,81,6
107,82,286
107,83,455
107,84,4
107,86,8
107,87,460
107,88,1235
107,89,279
107,90,1
107,91,1
107,92,2
107,93,5
107,94,340
107,95,574
107,96,1106
107,97,1001
107,98,632
107,99,101
107,100,24
107,101,54
107,102,19
107,103,1126
107,104,924
107,105,759
107,106,185
107,107,162
107,108,277
107,109,243
107,110,69
107,111,19
107,112,2
107,113,2
107,114,1
107,115,1
107,119,2
107,120,3
107,121,1
107,124,1
107,126,1
107,127,55
107,128,335
107,129,240
107,130,81
107,131,97
107,132,54
107,133,3
107,134,310
107,135,305
107,136,2
107,137,2
107,144,27
107,145,31
107,146,25
107,147,5
107,148,10
107,149,21
107,150,27
107,151,45
107,152,154
107,153,137
107,154,90
107,155,266
107,156,956
107,157,537
107,158,59
107,159,47
107,160,33
107,161,20
107,162,14
107,163,31
107,164,37
107,165,3
107,166,1
107,167,1
107,169,1
107,171,1
107,172,1
107,173,6
107,174,21
107,175,90
107,176,83
107,177,64
107,178,120
107,179,45
107,180,7
107,181,21
107,182,36
107,183,9
107,184,24
107,185,72
107,186,4
107,187,2
107,188,2
107,189,58
107,190,113
107,191,12
107,192,12
107,193,25
107,194,35
107,195,34
107,196,14
107,197,9
107,198,8
107,199,6
107,200,1
108,1,4
108,29,4
108,31,2
108,32,1
108,41,2
108,44,91
108,45,24
108,46,56
108,48,1
108,51,1
108,52,2
108,53,1
108,57,1
108,58,1
108,63,1
108,64,1
108,65,50
108,66,32
108,71,1
108,77,2
108,78,2
108,81,112
108,82,70
108,83,176
108,84,192
108,85,187
108,86,15
108,87,100
108,88,35
108,89,45
108,90,18
108,91,1
108,92,8
108,93,141
108,94,948
108,95,652
108,96,613
108,97,6
108,98,6
108,99,4
108,100,5
108,101,5
108,102,5
108,103,768
108,104,370
108,105,788
108,106,721
108,107,257
108,108,289
108,109,108
108,110,167
108,111,98
108,112,7
108,114,1
108,117,1
108,119,2
108,122,3
108,128,26
108,129,136
108,130,409
108,131,249
108,132,286
108,133,383
108,134,60
108,135,157
108,137,5
108,144,117
108,146,2
108,148,2
108,149,10
108,150,6
108,151,21
108,152,13
108,153,3
108,154,11
108,155,53
108,156,346
108,157,704
108,158,21
108,159,56
108,160,20
108,161,68
108,162,115
108,163,41
108,164,24
108,165,50
108,166,55
108,167,55
108,168,50
108,169,35
108,170,36
108,171,31
108,172,48
108,173,34
108,174,70
108,175,88
108,176,96
108,177,10
108,178,13
108,179,1
108,181,2
108,182,40
108,183,36
108,184,88
108,185,84
108,186,74
108,187,69
108,188,46
108,189,16
108,190,90
108,191,37
108,192,76
108,193,60
108,194,87
108,195,48
108,196,22
108,197,22
108,198,13
108,199,17
108,200,15
109,1,4
109,14,1
109,28,1
109,29,1
109,32,3
109,33,2
109,34,1
109,35,1
109,45,12
109,46,72
109,47,6
109,53,1
109,54,2
109,57,2
109,65,5
109,66,30
109,67,16
109,70,1
109,74,1
109,78,3
109,79,2
109,80,6
109,81,199
109,82,35
109,83,1
109,85,50
109,86,359
109,87,241
109,88,44
109,89,33
109,90,246
109,91,479
109,92,130
109,93,648
109,94,205
109,95,1
109,96,63
109,97,19
109,98,2
109,99,2
109,100,11
109,101,4
109,102,28
109,103,143
109,104,88
109,105,144
109,106,1084
109,107,762
109,108,44
109,109,16
109,110,22
109,111,13
109,112,4
109,113,1
109,115,1
109,116,4
109,117,1
109,118,1
109,119,2
109,120,1
109,123,1
109,129,12
109,130,33
109,131,3
109,132,128
109,133,347
109,134,53
109,135,128
109,136,16
109,140,1
109,148,6
109,149,6
109,151,5
109,152,11
109,153,7
109,154,3
109,155,12
109,156,37
109,157,291
109,158,12
109,159,6
109,161,9
109,162,3
109,163,2
109,165,1
109,168,20
109,169,65
109,170,34
109,171,34
109,172,26
109,173,35
109,174,27
109,175,34
109,176,29
109,177,3
109,178,11
109,180,2
109,181,4
109,182,1
109,183,2
109,184,4
109,185,20
109,186,10
109,187,4
109,188,52
109,189,45
109,190,268
109,191,162
109,192,46
109,193,17
109,194,8
109,195,11
109,196,2
109,197,1
110,1,6
110,7,6
110,8,1
110,26,1
110,28,1
110,32,1
110,33,7
110,34,2
110,38,1
110,40,1
110,46,60
110,47,96
110,48,21
110,51,8
110,52,4
110,53,4
110,54,2
110,55,1
110,56,1
110,57,1
110,61,2
110,66,11
110,67,52
110,68,40
110,69,8
110,70,5
110,71,3
110,72,6
110,73,3
110,78,3
110,79,71
110,80,169
110,81,176
110,82,34
110,83,2
110,87,315
110,88,470
110,89,787
110,90,1196
110,91,1385
110,92,5
110,93,5
110,94,1
110,96,21
110,97,74
110,98,38
110,99,12
110,100,3
110,101,5
110,102,45
110,103,108
110,104,73
110,105,58
110,106,591
110,107,875
110,108,718
110,109,135
110,110,5
110,111,2
110,112,1
110,113,1
110,114,11
110,115,5
110,116,6
110,117,8
110,118,5
110,119,1
110,122,1
110,123,1
110,124,7
110,125,5
110,126,7
110,127,7
110,128,6
110,129,2
110,130,68
110,131,44
110,132,68
110,133,791
110,134,156
110,135,160
110,136,99
110,138,1
110,142,1
110,144,1
110,150,1
110,151,1
110,153,7
110,154,9
110,155,3
110,156,11
110,157,151
110,158,209
110,159,2
110,160,11
110,161,8
110,162,4
110,165,6
110,166,3
110,169,5
110,170,12
110,171,12
110,172,5
110,173,5
110,174,1
110,175,20
110,176,27
110,177,10
110,178,5
110,179,1
110,180,4
110,183,1
110,184,4
110,187,1
110,188,32
110,189,62
110,190,301
110,191,152
110,192,26
110,193,3
110,195,12
110,196,17
110,197,7
110,198,1
111,1,3
111,2,3
111,6,6
111,7,1
111,28,2
111,34,3
111,35,2
111,38,1
111,42,4
111,44,1
111,48,80
111,49,99
111,50,3
111,51,15
111,52,2
111,57,1
111,66,1
111,67,7
111,68,51
111,69,212
111,70,147
111,71,149
111,72,81
111,73,73
111,75,2
111,76,40
111,77,27
111,78,8
111,79,113
111,80,70
111,81,21
111,83,3
111,84,6
111,87,1
111,88,12
111,89,330
111,90,1131
111,91,444
111,92,4
111,93,1
111,94,1
111,96,22
111,97,8
111,98,27
111,99,41
111,100,26
111,101,53
111,102,148
111,103,103
111,104,62
111,105,17
111,106,38
111,107,3
111,108,381
111,109,679
111,110,125
111,111,16
111,112,5
111,113,7
111,114,3
111,115,3
111,116,3
111,117,6
111,118,2
111,119,1
111,121,2
111,123,2
111,124,4
111,125,1
111,128,4
111,129,4
111,130,1
111,131,30
111,132,322
111,133,966
111,134,298
111,135,199
111,139,1
111,144,1
111,145,1
111,148,1
111,153,2
111,155,3
111,157,41
111,158,160
111,159,198
111,160,17
111,161,33
111,162,1
111,163,2
111,164,3
111,169,11
111,170,7
111,171,4
111,172,7
111,173,4
111,174,20
111,175,41
111,176,15
111,177,1
111,180,1
111,181,2
111,182,2
111,184,13
111,185,14
111,186,10
111,187,7
111,189,4
111,190,75
111,191,20
111,192,46
111,193,20
111,195,3
111,196,10
111,197,6
111,200,4
112,2,3
112,5,2
112,17,1
112,28,2
112,35,4
112,36,1
112,43,5
112,48,1
112,49,146
112,50,167
112,51,23
112,57,5
112,58,3
112,64,5
112,66,2
112,67,100
112,68,98
112,69,44
112,71,33
112,72,39
112,73,95
112,74,37
112,75,16
112,76,70
112,77,38
112,78,171
112,79,102
112,80,2
112,81,20
112,84,1
112,89,3
112,90,734
112,91,134
112,92,8
112,96,1
112,97,13
112,100,3
112,101,4
112,102,16
112,103,6
112,104,27
112,106,1
112,108,1
112,109,131
112,110,639
112,111,15
112,112,13
112,113,12
112,114,1
112,115,24
112,116,8
112,118,3
112,119,4
112,123,1
112,127,3
112,128,1
112,129,2
112,130,11
112,131,23
112,132,204
112,133,235
112,134,4
112,135,16
112,136,4
112,141,1
112,149,1
112,154,1
112,155,1
112,156,1
112,159,175
112,160,314
112,161,12
112,162,6
112,163,10
112,164,11
112,165,1
112,168,8
112,169,7
112,170,4
112,171,37
112,172,44
112,173,19
112,174,5
112,179,1
112,180,1
112,181,7
112,182,3
112,185,4
112,186,9
112,187,6
112,188,11
112,189,35
112,190,36
112,191,9
112,192,16
112,193,43
112,194,5
112,195,10
112,196,5
112,197,3
112,199,3
112,200,3
113,2,9
113,3,10
113,4,1
113,5,9
113,6,1
113,29,5
113,30,3
113,35,3
113,36,3
113,37,2
113,38,6
113,39,6
113,40,3
113,43,5
113,44,6
113,49,3
113,50,99
113,51,206
113,52,67
113,53,12
113,54,1
113,56,2
113,57,45
113,58,13
113,59,11
113,60,3
113,61,9
113,62,2
113,63,4
113,64,65
113,65,66
113,66,87
113,67,182
113,68,10
113,69,2
113,71,1
113,72,1
113,73,77
113,74,196
113,75,230
113,76,148
113,77,23
113,78,93
113,79,54
113,80,1
113,81,39
113,82,16
113,83,3
113,85,1
113,86,1
113,89,5
113,90,1026
113,91,943
113,92,41
113,93,5
113,94,1
113,96,1
113,97,14
113,98,11
113,100,1
113,101,1
113,103,11
113,104,6
113,106,1
113,108,1
113,109,1
113,110,333
113,111,902
113,112,295
113,113,20
113,114,1
113,115,28
113,116,7
113,117,3
113,118,15
113,119,3
113,120,1
113,121,3
113,122,2
113,123,3
113,126,2
113,127,5
113,128,5
113,129,3
113,130,1
113,132,31
113,133,501
113,134,10
113,137,4
113,139,1
113,144,2
113,147,1
113,148,2
113,151,2
113,152,1
113,159,3
113,160,116
113,161,247
113,162,211
113,163,109
113,164,144
113,165,126
113,166,22
113,167,13
113,168,14
113,169,49
113,170,74
113,171,30
113,172,2
113,177,1
113,178,2
113,179,1
113,180,6
113,181,16
113,182,22
113,183,17
113,184,11
113,185,15
113,186,1
113,187,4
113,188,29
113,189,38
113,190,42
113,191,30
113,192,48
113,193,53
113,194,160
113,195,31
113,197,2
113,198,4
113,199,4
114,2,1
114,3,11
114,4,12
114,5,12
114,31,1
114,37,10
114,38,1
114,39,2
114,40,4
114,41,2
114,42,1
114,44,15
114,47,1
114,51,7
114,52,88
114,53,121
114,54,108
114,55,32
114,56,10
114,57,5
114,63,9
114,64,64
114,65,105
114,66,20
114,67,2
114,69,1
114,72,11
114,73,85
114,74,34
114,75,103
114,76,240
114,77,11
114,78,28
114,79,28
114,80,257
114,81,159
114,82,147
114,83,18
114,84,43
114,85,6
114,86,2
114,87,2
114,88,16
114,89,14
114,90,492
114,91,582
114,92,463
114,93,2
114,94,6
114,100,1
114,101,1
114,102,2
114,103,17
114,105,1
114,111,3
114,112,488
114,113,247
114,114,23
114,115,38
114,116,3
114,118,87
114,119,53
114,120,2
114,121,1
114,122,1
114,123,1
114,125,1
114,126,6
114,128,1
114,132,6
114,133,397
114,134,29
114,138,4
114,139,4
114,140,1
114,142,6
114,147,1
114,148,2
114,151,3
114,157,1
114,160,2
114,161,50
114,162,248
114,163,532
114,164,150
114,165,414
114,166,105
114,167,3
114,168,14
114,169,43
114,170,7
114,171,2
114,176,1
114,179,3
114,180,2
114,181,5
114,182,36
114,183,3
114,185,1
114,186,13
114,187,42
114,188,2
114,190,5
114,191,3
114,192,20
114,193,3
114,194,9
114,195,49
114,196,7
114,198,1
115,3,19
115,4,30
115,5,17
115,6,7
115,7,8
115,8,3
115,28,2
115,29,1
115,31,1
115,32,1
115,37,2
115,38,4
115,39,3
115,40,4
115,41,2
115,42,2
115,44,7
115,45,3
115,46,28
115,47,105
115,48,148
115,49,66
115,50,8
115,51,20
115,52,99
115,53,172
115,54,102
115,55,200
115,56,8
115,57,2
115,58,2
115,60,1
115,61,1
115,62,1
115,63,1
115,64,38
115,65,124
115,66,2
115,67,2
115,68,143
115,69,64
